,0
822,2020-02-04 14:24:07.026
823,2020-01-28 14:11:35.208
824,2020-01-28 14:13:13.615
825,2020-01-28 14:15:05.321
826,2020-01-28 14:17:13.072
827,2020-01-28 14:19:00.669
828,2020-01-28 14:21:11.459
829,2020-01-28 14:23:04.950
830,2020-01-28 14:25:03.943
831,2020-01-28 14:27:01.970
832,2020-01-28 14:29:07.253
833,2020-01-28 14:32:44.580
834,2020-01-28 14:33:00.061
835,2020-01-28 14:36:52.132
836,2020-01-28 14:37:02.872
837,2020-01-28 14:40:29.422
838,2020-01-28 14:42:02.240
839,2020-01-28 14:43:16.817
840,2020-01-28 14:46:14.999
841,2020-01-28 14:47:00.340
842,2020-01-28 14:49:27.105
843,2020-01-28 14:56:47.621
844,2020-01-29 18:52:07.709
845,2020-01-29 23:00:32.909
846,2020-01-29 23:01:00.256
847,2020-01-29 23:03:38.672
848,2020-01-29 23:05:00.276
849,2020-01-29 23:08:34.600
850,2020-01-29 23:09:10.959
851,2020-01-29 23:11:39.801
852,2020-01-29 23:13:04.308
853,2020-01-30 13:46:44.658
854,2020-01-14 14:19:51.761
855,2020-01-14 14:30:06.943
856,2020-01-14 14:31:32.284
857,2020-01-14 14:38:37.691
858,2020-01-14 14:39:01.160
859,2020-01-14 14:41:00.045
860,2020-01-14 14:43:30.274
861,2020-01-14 14:45:27.303
862,2020-01-14 14:47:02.608
863,2020-01-14 14:49:42.013
864,2020-01-14 14:55:37.408
865,2020-01-14 14:57:00.203
866,2020-01-14 14:59:21.391
867,2020-01-14 21:23:04.230
868,2020-01-15 23:22:29.585
869,2020-01-15 23:24:39.965
870,2020-01-15 23:25:00.355
871,2020-01-21 21:26:04.435
872,2020-01-21 21:33:36.568
873,2020-01-21 21:35:03.579
874,2020-01-21 21:37:00.368
875,2020-01-21 21:39:00.125
876,2020-01-21 21:41:09.936
877,2020-01-21 21:43:46.354
878,2020-01-22 14:06:46.843
879,2020-01-22 14:07:15.033
880,2020-01-22 14:09:01.819
881,2020-01-22 14:11:12.756
882,2020-01-22 14:13:00.011
883,2020-01-22 14:15:06.671
884,2020-01-22 14:17:00.588
885,2020-01-22 14:19:00.551
886,2020-01-22 14:21:00.324
887,2020-01-22 14:23:00.153
888,2020-01-22 14:26:38.691
889,2020-01-22 14:27:59.673
890,2020-01-22 14:29:08.017
891,2020-01-22 14:31:49.582
892,2020-01-22 14:54:29.612
893,2020-01-22 14:55:00.135
894,2020-01-04 13:25:55.603
895,2020-01-04 13:51:53.823
896,2020-01-04 14:18:33.561
897,2020-01-04 14:44:41.955
898,2020-01-04 14:45:02.352
899,2020-01-08 11:35:40.632
900,2020-01-08 11:49:10.169
901,2020-01-08 11:51:01.054
902,2020-01-08 11:53:08.625
903,2020-01-11 16:29:14.792
904,2020-01-11 16:31:00.133
905,2020-01-11 16:33:00.425
906,2020-01-11 16:35:01.176
907,2020-01-15 17:16:57.876
908,2020-01-03 19:21:54.073
909,2020-01-03 19:23:00.128
910,2020-01-03 19:27:14.686
911,2020-01-03 20:20:49.685
912,2020-01-03 20:21:08.509
913,2020-01-03 20:24:55.894
914,2020-01-03 20:25:00.075
915,2020-01-03 20:35:08.110
916,2020-01-03 22:37:03.542
917,2020-01-04 11:21:04.869
918,2020-01-04 11:26:41.098
919,2020-01-04 11:33:27.572
920,2020-01-04 13:21:43.124
921,2020-01-04 13:23:22.775
922,2020-01-25 13:32:13.697
923,2020-01-25 13:33:08.642
924,2020-01-25 13:35:48.833
925,2020-01-25 13:37:29.912
926,2020-01-26 20:28:18.271
927,2020-01-28 12:22:03.290
928,2020-01-28 12:23:31.725
929,2020-01-28 12:25:07.650
930,2020-01-28 12:27:15.463
931,2020-01-28 12:29:00.262
932,2020-01-20 15:01:38.332
933,2020-01-20 15:29:17.656
934,2020-01-20 17:21:37.943
935,2020-01-20 17:25:18.769
936,2017-06-13 10:20:56.525
937,2017-06-13 14:01:41.642
938,2017-06-13 14:10:21.747
939,2017-06-13 14:11:06.333
940,2017-06-13 14:17:24.688
941,2017-06-13 14:19:00.307
942,2017-06-13 14:23:26.280
943,2016-12-16 11:39:15.318
944,2016-12-16 11:41:03.855
945,2016-12-16 11:43:07.897
946,2016-12-16 11:45:45.460
947,2016-12-16 11:47:00.026
948,2016-12-16 11:49:00.601
949,2016-12-16 11:51:03.103
950,2016-12-16 11:53:00.129
951,2016-12-16 11:55:00.315
952,2016-12-16 11:57:00.063
953,2016-12-16 15:31:51.804
954,2016-12-16 15:33:03.836
955,2016-12-16 16:30:17.418
956,2016-12-26 17:29:53.589
957,2017-05-18 20:08:47.904
958,2017-08-11 11:45:39.006
959,2017-06-08 21:17:25.103
960,2017-06-08 21:19:20.359
961,2017-06-08 21:26:13.304
962,2017-06-08 21:36:46.798
963,2017-06-08 21:37:57.021
964,2017-06-08 21:39:03.881
965,2017-06-08 21:41:17.830
966,2017-06-08 21:48:41.096
967,2017-06-08 21:49:13.618
968,2017-06-08 21:51:20.552
969,2017-06-08 21:53:00.816
970,2017-06-08 21:55:12.122
971,2017-06-08 21:57:07.277
972,2017-06-08 21:59:36.383
973,2017-06-08 22:05:39.403
974,2017-06-08 22:07:30.874
975,2017-06-08 22:10:40.474
976,2017-06-08 22:11:00.548
977,2017-06-08 22:13:02.433
978,2017-06-08 22:16:03.353
979,2017-06-08 22:18:39.842
980,2017-06-08 22:21:55.700
981,2017-06-08 22:23:06.892
982,2017-06-09 09:51:35.862
983,2017-06-09 10:21:35.767
984,2017-06-09 10:23:20.870
985,2017-06-09 10:25:37.374
986,2017-06-09 10:41:34.967
987,2017-06-09 10:45:54.051
988,2017-06-09 10:48:02.713
989,2017-06-09 10:49:14.858
990,2017-06-09 11:01:27.077
991,2017-06-09 11:04:14.910
992,2017-06-09 11:05:52.405
993,2017-06-09 11:07:12.236
994,2017-06-09 11:09:44.924
995,2017-06-09 11:12:36.317
996,2017-06-09 11:13:49.932
997,2017-06-09 11:15:59.753
998,2017-06-09 11:28:55.340
999,2017-06-09 11:30:56.781
1000,2017-06-09 11:34:45.770
1001,2017-06-09 11:35:23.992
1002,2017-06-09 11:49:01.689
1003,2017-06-09 11:54:55.108
1004,2017-06-09 17:06:48.531
1005,2017-06-09 17:07:02.328
1006,2017-06-09 17:19:25.619
1007,2017-06-09 17:22:42.212
1008,2017-06-09 17:23:56.440
1009,2017-06-09 17:33:17.000
1010,2017-06-09 18:05:47.845
1011,2017-06-09 18:07:13.649
1012,2017-06-09 18:09:21.842
1013,2017-06-09 18:11:24.482
1014,2017-06-09 18:13:00.700
1015,2017-06-09 18:15:08.445
1016,2017-06-09 18:19:02.069
1017,2017-06-09 18:23:23.917
1018,2017-06-09 18:27:58.083
1019,2017-06-09 18:35:02.846
1020,2017-06-09 18:38:07.741
1021,2017-06-09 18:39:01.053
1022,2017-06-09 18:41:00.413
1023,2017-06-09 18:43:19.484
1024,2017-06-09 18:46:08.880
1025,2017-06-09 18:47:01.599
1026,2017-06-10 10:13:29.017
1027,2017-06-10 10:18:57.203
1028,2017-06-10 10:19:00.188
1029,2017-06-10 10:25:29.248
1030,2017-06-10 10:30:58.495
1031,2017-06-10 10:31:00.959
1032,2017-06-10 10:43:19.993
1033,2017-06-10 10:53:27.206
1034,2017-06-10 10:55:37.275
1035,2017-06-10 10:57:01.489
1036,2017-06-10 10:59:41.049
1037,2017-06-10 11:01:38.578
1038,2017-06-10 11:04:17.738
1039,2017-06-10 11:06:30.795
1040,2017-06-10 11:07:06.545
1041,2017-06-10 11:09:08.763
1042,2017-06-10 11:11:02.536
1043,2017-06-10 11:14:08.088
1044,2017-06-10 11:20:31.793
1045,2017-06-10 11:21:04.895
1046,2017-06-10 11:25:50.425
1047,2017-06-10 11:28:54.844
1048,2017-06-10 11:32:40.038
1049,2017-06-10 11:38:10.757
1050,2017-06-10 11:39:58.189
1051,2017-06-10 11:41:03.995
1052,2017-06-10 11:44:36.782
1053,2017-06-10 11:45:28.490
1054,2017-06-10 11:47:35.476
1055,2017-06-10 11:49:13.915
1056,2017-06-10 12:21:07.460
1057,2017-06-10 12:28:20.754
1058,2017-06-10 12:31:03.511
1059,2017-06-10 12:33:53.111
1060,2017-06-10 12:35:23.776
1061,2017-06-10 12:42:34.615
1062,2017-06-10 12:43:01.724
1063,2017-06-10 12:45:25.605
1064,2017-06-10 12:47:00.447
1065,2017-06-10 12:50:42.905
1066,2017-06-10 12:51:01.840
1067,2017-06-10 12:53:43.717
1068,2017-06-10 12:55:50.613
1069,2017-06-10 12:57:00.114
1070,2017-06-10 13:00:38.485
1071,2017-06-10 13:01:00.347
1072,2017-06-10 13:04:15.946
1073,2017-06-10 13:05:01.788
1074,2017-06-10 13:08:28.270
1075,2017-06-10 13:12:27.784
1076,2017-06-10 13:14:49.425
1077,2017-06-10 13:15:04.178
1078,2017-06-10 13:17:11.834
1079,2017-06-10 13:20:53.672
1080,2017-06-10 13:21:39.349
1081,2017-06-10 13:24:44.955
1082,2017-06-10 13:25:05.522
1083,2017-06-10 13:27:00.808
1084,2017-06-10 13:30:30.042
1085,2017-06-10 13:31:05.690
1086,2017-06-10 13:33:37.273
1087,2017-06-10 13:35:00.409
1088,2017-06-10 13:37:02.271
1089,2017-06-10 15:46:20.242
1090,2017-06-10 15:47:02.507
1091,2017-06-10 15:53:21.769
1092,2017-06-10 15:56:05.418
1093,2017-06-10 15:59:39.604
1094,2017-06-10 16:03:57.027
1095,2017-06-10 16:05:00.027
1096,2017-06-10 16:08:19.935
1097,2017-06-10 16:09:04.166
1098,2017-06-10 16:11:06.780
1099,2017-06-10 21:13:25.196
1100,2017-06-10 21:15:15.937
1101,2017-06-12 13:40:57.530
1102,2017-06-12 13:41:05.750
1103,2017-06-12 13:50:53.606
1104,2017-06-12 13:51:00.411
1105,2017-06-12 13:53:04.529
1106,2017-06-12 13:56:06.305
1107,2017-06-12 13:57:00.596
1108,2017-06-12 13:59:00.294
1109,2017-06-12 21:04:08.938
1110,2017-06-12 21:05:00.188
1111,2017-06-12 21:07:02.938
1112,2017-06-12 21:09:03.711
1113,2017-06-12 22:32:16.366
1114,2017-06-12 22:33:13.501
1115,2017-06-12 22:35:21.053
1116,2017-06-12 22:37:48.254
1117,2017-06-12 22:39:00.850
1118,2018-03-31 21:47:20.122
1119,2017-05-19 11:37:23.324
1120,2017-05-19 20:39:16.508
1121,2017-05-24 19:16:03.999
1122,2017-05-24 19:24:52.099
1123,2017-05-25 21:17:16.174
1124,2017-05-25 21:19:00.171
1125,2017-05-25 21:23:57.091
1126,2017-05-25 21:34:30.365
1127,2017-05-25 21:42:03.694
1128,2017-05-25 21:43:10.719
1129,2017-05-25 21:46:20.926
1130,2017-05-25 21:47:00.193
1131,2017-05-25 21:50:04.720
1132,2017-05-25 21:51:28.294
1133,2017-05-25 21:56:01.706
1134,2017-05-25 21:57:01.843
1135,2017-05-25 22:00:17.731
1136,2017-05-25 22:01:36.815
1137,2017-05-25 22:03:48.757
1138,2017-05-25 22:05:00.096
1139,2017-05-25 22:07:00.215
1140,2017-05-25 22:09:00.267
1141,2017-05-25 22:11:03.256
1142,2017-05-29 11:00:18.448
1143,2017-05-29 11:04:02.443
1144,2017-05-29 11:05:35.943
1145,2017-05-29 11:07:11.872
1146,2017-05-29 11:09:31.799
1147,2017-05-29 11:11:57.080
1148,2017-05-29 11:13:00.422
1149,2017-05-29 11:15:00.920
1150,2017-05-29 11:17:00.173
1151,2017-05-29 11:19:17.713
1152,2017-05-29 11:21:12.418
1153,2017-05-29 11:25:39.739
1154,2017-05-29 11:29:52.101
1155,2017-05-29 11:31:37.536
1156,2017-05-29 11:33:25.708
1157,2017-05-29 11:35:18.464
1158,2017-05-29 11:37:35.653
1159,2017-05-29 11:39:02.780
1160,2017-05-29 11:41:02.784
1161,2017-05-29 11:43:00.085
1162,2017-05-29 11:45:41.170
1163,2017-05-29 11:48:16.203
1164,2017-05-29 11:49:18.429
1165,2017-05-29 11:51:00.002
1166,2017-05-29 15:37:32.955
1167,2017-05-29 15:45:54.571
1168,2017-05-29 15:48:55.355
1169,2017-05-29 15:51:28.161
1170,2017-05-29 15:53:03.930
1171,2017-05-29 15:55:00.308
1172,2017-05-29 15:57:07.307
1173,2017-05-29 15:59:39.337
1174,2017-05-29 16:01:00.302
1175,2017-05-29 16:03:00.112
1176,2017-05-29 16:05:36.577
1177,2017-05-29 16:07:00.310
1178,2017-05-29 16:09:18.600
1179,2017-05-29 16:11:58.736
1180,2017-05-29 16:13:12.742
1181,2017-05-29 16:16:59.564
1182,2017-05-29 16:17:00.128
1183,2017-05-29 16:19:05.517
1184,2017-05-29 16:21:45.376
1185,2017-05-29 16:23:03.845
1186,2017-05-29 16:25:13.582
1187,2017-05-29 16:27:00.599
1188,2017-05-29 16:29:18.169
1189,2017-05-29 21:41:21.450
1190,2017-05-30 09:31:20.615
1191,2017-05-30 09:35:05.485
1192,2017-05-30 09:37:48.558
1193,2017-05-30 09:50:32.291
1194,2017-05-30 09:51:00.609
1195,2017-05-30 09:53:31.437
1196,2017-05-30 09:55:33.732
1197,2017-05-30 09:57:00.536
1198,2017-05-30 09:59:00.897
1199,2017-05-30 10:01:01.595
1200,2017-05-30 10:03:40.536
1201,2017-05-30 10:16:29.504
1202,2017-05-30 10:17:18.026
1203,2017-05-30 10:19:28.035
1204,2017-05-30 20:01:20.656
1205,2017-05-30 20:04:41.377
1206,2017-05-30 20:05:00.201
1207,2017-05-30 20:24:57.853
1208,2017-05-30 20:25:05.545
1209,2017-05-30 20:27:58.069
1210,2017-05-30 20:30:01.747
1211,2017-05-30 20:32:44.790
1212,2017-05-30 20:33:53.520
1213,2017-05-30 20:52:47.299
1214,2017-05-30 20:53:07.977
1215,2017-05-30 20:55:08.153
1216,2017-05-30 20:57:03.267
1217,2017-05-30 20:59:00.364
1218,2017-05-30 21:01:00.091
1219,2017-05-30 21:03:18.669
1220,2017-05-30 21:05:33.417
1221,2017-05-30 21:07:01.581
1222,2017-05-30 21:09:41.564
1223,2017-05-30 21:11:00.615
1224,2017-05-30 21:14:41.759
1225,2017-05-30 21:15:18.934
1226,2017-05-30 21:18:46.579
1227,2017-05-30 21:19:00.408
1228,2017-05-30 21:23:21.148
1229,2017-05-30 21:25:00.241
1230,2017-05-30 21:27:06.516
1231,2017-05-30 21:29:25.338
1232,2017-05-30 21:31:44.953
1233,2017-05-30 21:33:00.449
1234,2017-05-30 21:35:04.654
1235,2017-05-30 21:37:01.418
1236,2017-05-30 21:39:10.035
1237,2017-05-30 21:41:02.183
1238,2017-05-30 21:46:08.536
1239,2017-05-30 21:48:34.901
1240,2017-05-30 21:49:00.126
1241,2017-05-30 21:51:11.047
1242,2017-05-30 21:53:00.120
1243,2017-05-30 21:55:10.163
1244,2017-05-30 21:57:00.007
1245,2017-05-30 21:59:00.030
1246,2017-05-30 22:01:01.678
1247,2017-05-30 22:03:02.511
1248,2017-05-30 22:05:09.278
1249,2017-05-30 22:07:37.378
1250,2017-05-31 09:42:04.057
1251,2017-05-31 09:44:05.379
1252,2017-05-31 09:45:29.614
1253,2017-05-31 09:47:29.004
1254,2017-05-31 09:49:10.535
1255,2017-05-31 09:51:12.913
1256,2017-05-31 09:55:25.514
1257,2017-05-31 09:58:47.134
1258,2017-05-31 09:59:00.021
1259,2017-05-31 10:03:39.676
1260,2017-05-31 10:05:07.635
1261,2017-05-31 10:07:26.283
1262,2017-05-31 10:09:44.592
1263,2017-05-31 20:01:50.276
1264,2017-05-31 20:03:51.201
1265,2017-05-31 20:05:15.409
1266,2017-05-31 20:14:08.452
1267,2017-05-31 20:15:05.247
1268,2017-05-31 20:17:11.932
1269,2017-05-31 20:22:00.389
1270,2017-05-31 20:24:12.131
1271,2017-05-31 20:25:04.673
1272,2017-05-31 20:27:28.209
1273,2017-05-31 20:29:12.229
1274,2017-05-31 20:31:02.472
1275,2017-05-31 20:34:09.209
1276,2017-05-31 20:36:19.554
1277,2017-05-31 20:38:30.669
1278,2017-05-31 20:40:04.674
1279,2017-05-31 20:41:21.268
1280,2017-05-31 20:43:04.988
1281,2017-05-31 20:45:06.302
1282,2017-05-31 20:47:32.559
1283,2017-05-31 20:49:06.640
1284,2017-05-31 20:52:14.333
1285,2017-05-31 20:53:11.000
1286,2017-05-31 20:59:31.002
1287,2017-05-31 21:01:43.610
1288,2017-05-31 21:03:10.638
1289,2017-05-31 21:05:00.222
1290,2017-05-31 21:09:43.091
1291,2017-05-31 21:11:18.132
1292,2017-05-31 21:13:11.098
1293,2017-05-31 21:15:07.877
1294,2017-05-31 21:17:20.302
1295,2017-05-31 21:21:50.815
1296,2017-05-31 21:23:21.276
1297,2017-05-31 21:26:42.399
1298,2017-05-31 21:27:00.224
1299,2017-05-31 21:29:01.194
1300,2017-05-31 21:31:25.059
1301,2017-05-31 21:33:08.024
1302,2017-05-31 21:35:06.796
1303,2017-05-31 21:37:41.611
1304,2017-05-31 21:40:50.827
1305,2017-05-31 21:41:04.307
1306,2017-05-31 21:43:00.972
1307,2017-05-31 21:46:00.503
1308,2017-05-31 21:47:12.932
1309,2017-05-31 21:49:20.908
1310,2017-05-31 21:51:00.701
1311,2017-05-31 21:53:05.384
1312,2017-05-31 21:55:04.468
1313,2017-05-31 21:57:00.553
1314,2017-05-31 21:59:07.764
1315,2017-05-31 22:01:03.968
1316,2017-05-31 22:29:02.435
1317,2017-06-01 22:27:27.929
1318,2017-06-01 22:29:25.199
1319,2017-06-01 22:31:18.228
1320,2017-06-01 22:33:00.038
1321,2017-06-01 22:35:00.207
1322,2017-06-05 09:50:00.053
1323,2017-06-05 09:51:11.637
1324,2017-06-05 09:53:08.693
1325,2017-06-05 09:55:50.413
1326,2017-06-05 09:57:51.767
1327,2017-06-05 10:00:25.194
1328,2017-06-05 10:02:39.377
1329,2017-06-05 10:04:39.819
1330,2017-06-05 10:05:02.784
1331,2017-06-05 10:07:00.110
1332,2017-06-05 10:09:00.062
1333,2017-06-05 10:17:07.678
1334,2017-06-05 10:19:04.792
1335,2017-06-05 10:21:08.441
1336,2017-06-05 10:23:00.057
1337,2017-06-05 10:27:04.146
1338,2017-06-05 21:56:44.308
1339,2017-06-05 22:30:31.770
1340,2017-06-05 22:31:30.632
1341,2017-06-05 22:33:01.006
1342,2017-06-05 22:35:10.611
1343,2017-06-05 22:37:02.540
1344,2017-06-05 22:39:45.873
1345,2017-06-05 22:41:00.119
1346,2017-06-06 09:55:28.328
1347,2017-06-06 09:57:02.942
1348,2017-06-06 10:00:37.801
1349,2017-06-06 10:01:06.941
1350,2017-06-06 10:06:43.105
1351,2017-06-06 10:07:31.538
1352,2017-06-06 16:48:10.899
1353,2017-06-06 17:49:26.315
1354,2017-06-06 18:10:37.834
1355,2017-06-06 18:14:56.829
1356,2017-06-06 18:15:00.317
1357,2017-06-06 18:17:25.058
1358,2017-06-06 20:34:30.552
1359,2017-06-06 20:35:00.535
1360,2017-06-06 20:37:31.842
1361,2017-06-06 20:39:17.579
1362,2017-06-06 20:41:08.380
1363,2017-06-06 20:43:15.516
1364,2017-06-06 20:45:00.995
1365,2017-06-06 20:47:49.032
1366,2017-06-06 20:49:00.388
1367,2017-06-06 20:51:06.563
1368,2017-06-06 20:53:16.909
1369,2017-06-06 20:55:00.596
1370,2017-06-06 21:29:11.779
1371,2017-06-06 21:56:51.803
1372,2017-06-06 21:57:54.633
1373,2017-06-06 21:59:22.386
1374,2017-06-06 22:01:00.263
1375,2017-06-06 22:03:13.158
1376,2017-06-06 22:34:22.132
1377,2017-06-07 09:21:19.572
1378,2017-06-07 09:23:20.159
1379,2017-06-07 09:25:17.051
1380,2017-06-07 09:55:30.424
1381,2017-06-07 10:07:42.523
1382,2017-06-07 10:09:02.208
1383,2017-06-07 10:13:13.122
1384,2017-06-07 10:15:19.047
1385,2017-06-07 10:17:12.215
1386,2017-06-07 10:19:11.846
1387,2017-06-07 10:21:00.338
1388,2017-06-07 10:24:00.331
1389,2017-06-07 10:25:39.459
1390,2017-06-07 19:26:53.539
1391,2017-06-07 19:27:11.738
1392,2017-06-07 19:29:00.024
1393,2017-06-07 19:31:14.904
1394,2017-06-07 19:33:00.402
1395,2017-06-07 19:36:04.395
1396,2017-06-07 20:33:11.399
1397,2017-06-07 20:36:52.991
1398,2017-06-07 20:37:01.047
1399,2017-06-07 20:39:03.916
1400,2017-06-07 20:41:27.431
1401,2017-06-07 20:43:01.147
1402,2017-06-07 20:45:03.079
1403,2017-06-07 20:47:00.725
1404,2017-06-07 20:49:35.884
1405,2017-06-07 20:51:04.482
1406,2017-06-07 20:53:14.922
1407,2017-06-08 16:56:36.038
1408,2017-06-09 09:18:34.716
1409,2017-06-09 09:20:33.962
1410,2017-06-09 09:21:00.399
1411,2017-06-09 09:23:29.678
1412,2017-06-09 09:25:15.605
1413,2017-06-09 09:27:32.089
1414,2017-06-09 09:33:30.438
1415,2017-06-09 11:03:21.668
1416,2017-06-09 11:14:09.350
1417,2017-06-09 11:15:29.661
1418,2017-06-09 13:14:11.995
1419,2017-06-12 10:03:43.574
1420,2017-06-12 10:05:19.888
1421,2017-06-12 10:07:01.655
1422,2017-06-12 10:09:14.921
1423,2017-06-12 10:12:14.082
1424,2017-06-12 10:14:39.056
1425,2017-06-12 10:15:04.977
1426,2017-06-12 10:19:31.402
1427,2017-06-12 10:23:35.010
1428,2017-06-12 10:28:59.542
1429,2017-06-12 10:29:00.450
1430,2017-06-12 10:32:44.195
1431,2017-06-12 10:34:17.339
1432,2017-06-12 10:35:50.521
1433,2017-06-12 10:37:43.443
1434,2017-06-12 10:39:14.379
1435,2017-06-12 10:41:20.769
1436,2017-06-12 10:44:30.768
1437,2017-06-12 10:46:53.436
1438,2017-06-12 10:47:06.633
1439,2017-06-12 10:49:00.059
1440,2017-06-12 10:51:41.716
1441,2017-06-12 10:53:09.107
1442,2017-06-12 10:55:54.774
1443,2017-06-12 10:57:56.224
1444,2017-06-12 10:59:31.946
1445,2017-06-12 11:01:10.671
1446,2017-06-12 11:03:00.521
1447,2017-06-12 11:05:34.790
1448,2017-06-12 11:07:01.556
1449,2017-06-12 11:09:10.042
1450,2017-06-12 11:12:08.930
1451,2017-06-12 11:13:00.159
1452,2017-06-12 11:15:00.038
1453,2017-06-12 11:17:27.672
1454,2017-06-12 11:19:40.738
1455,2017-06-12 11:21:48.885
1456,2017-06-12 11:23:02.896
1457,2017-06-12 11:25:37.152
1458,2017-06-12 11:27:28.138
1459,2017-06-12 11:29:16.824
1460,2017-06-12 11:32:13.867
1461,2017-06-12 11:33:00.294
1462,2017-06-12 11:37:45.875
1463,2017-06-12 14:31:47.100
1464,2017-06-12 14:36:31.774
1465,2017-06-12 14:40:16.689
1466,2017-06-12 15:38:44.356
1467,2017-06-12 15:39:02.350
1468,2017-06-12 15:41:40.840
1469,2017-06-12 15:43:42.220
1470,2017-06-12 15:45:03.134
1471,2017-06-12 15:48:45.927
1472,2017-06-12 15:49:00.521
1473,2017-06-12 15:51:01.122
1474,2017-06-12 15:53:00.331
1475,2017-06-12 15:55:29.512
1476,2017-06-12 15:57:08.475
1477,2017-06-12 16:01:27.162
1478,2017-06-12 16:03:44.049
1479,2017-06-12 16:06:38.546
1480,2017-06-12 16:12:59.203
1481,2017-06-12 16:13:00.462
1482,2017-06-12 16:15:08.429
1483,2017-06-12 16:18:53.706
1484,2017-06-12 16:19:07.423
1485,2017-06-12 16:21:12.335
1486,2017-06-12 16:25:18.770
1487,2017-06-12 16:27:02.107
1488,2017-06-12 16:29:44.507
1489,2017-06-12 16:32:35.434
1490,2017-06-12 16:33:19.069
1491,2017-06-12 16:35:06.773
1492,2017-06-12 16:37:51.623
1493,2017-06-12 16:40:10.395
1494,2017-06-12 16:41:00.948
1495,2017-06-12 21:11:03.310
1496,2017-06-12 21:36:08.818
1497,2017-06-12 21:37:01.404
1498,2017-06-12 21:39:00.184
1499,2017-06-12 21:41:00.021
1500,2017-06-12 21:43:04.483
1501,2017-06-12 21:45:02.702
1502,2017-06-12 21:47:09.373
1503,2017-06-12 21:49:00.195
1504,2017-06-12 21:51:02.840
1505,2017-06-12 21:53:04.557
1506,2017-06-12 21:55:01.261
1507,2017-06-12 21:57:00.597
1508,2017-06-12 21:59:41.805
1509,2017-06-12 22:03:58.989
1510,2017-06-12 22:05:02.089
1511,2017-06-12 22:07:04.138
1512,2017-06-12 22:09:00.456
1513,2017-06-12 22:11:07.401
1514,2017-06-12 22:13:00.733
1515,2017-06-12 22:16:36.067
1516,2017-06-12 22:17:01.244
1517,2017-06-12 22:19:00.088
1518,2017-06-12 22:21:00.534
1519,2017-06-12 22:23:58.241
1520,2017-06-12 22:25:00.628
1521,2017-06-12 22:27:24.198
1522,2017-06-12 22:29:00.252
1523,2017-06-12 22:31:13.084
1524,2017-06-13 08:43:07.137
1525,2017-06-13 09:06:15.843
1526,2017-06-13 09:07:00.095
1527,2017-06-13 09:09:19.031
1528,2017-06-13 09:26:55.105
1529,2017-06-13 09:28:10.373
1530,2017-06-13 13:41:37.823
1531,2018-03-31 21:45:45.838
1532,2018-03-31 21:47:00.994
1533,2018-03-31 22:06:36.269
1534,2018-04-02 15:41:03.281
1535,2016-11-25 18:38:29.589
1536,2016-11-25 18:39:02.862
1537,2016-11-25 18:53:05.484
1538,2016-11-25 19:26:11.810
1539,2016-11-25 19:27:02.119
1540,2016-11-25 19:31:08.542
1541,2016-11-25 19:33:11.940
1542,2016-11-25 19:36:01.875
1543,2016-11-25 19:37:28.606
1544,2016-11-25 19:40:35.186
1545,2016-11-25 19:41:18.379
1546,2016-11-25 19:45:14.176
1547,2016-11-25 19:48:06.990
1548,2016-11-25 19:51:55.947
1549,2016-11-25 19:53:07.891
1550,2016-11-25 19:55:26.927
1551,2016-11-25 20:00:17.546
1552,2016-11-25 20:01:00.344
1553,2016-11-25 20:03:01.744
1554,2016-11-25 20:05:00.496
1555,2016-11-26 08:50:30.496
1556,2016-11-26 11:00:42.671
1557,2016-11-26 11:01:04.989
1558,2016-11-27 10:00:33.501
1559,2016-11-27 18:26:44.850
1560,2016-11-27 18:27:24.890
1561,2016-11-27 18:39:55.869
1562,2017-02-04 22:26:15.593
1563,2018-02-07 19:51:58.184
1564,2016-12-02 20:28:39.534
1565,2016-12-02 20:29:00.388
1566,2016-12-02 20:31:01.420
1567,2016-12-02 20:33:07.367
1568,2016-12-02 20:35:00.727
1569,2016-12-02 20:37:57.869
1570,2016-12-02 20:46:54.925
1571,2016-12-02 20:47:04.049
1572,2016-12-02 22:32:26.678
1573,2016-12-02 22:33:22.333
1574,2016-12-02 22:35:02.141
1575,2016-12-04 08:13:55.138
1576,2016-12-04 08:16:01.051
1577,2016-12-04 08:18:35.424
1578,2016-12-04 08:19:31.562
1579,2016-12-04 08:21:03.508
1580,2016-12-04 08:24:55.664
1581,2016-12-04 08:25:00.410
1582,2016-12-04 08:27:02.832
1583,2016-12-04 08:29:30.595
1584,2016-12-04 08:31:34.827
1585,2016-12-04 08:33:12.139
1586,2016-12-04 08:35:34.192
1587,2016-12-04 08:37:08.340
1588,2016-12-04 08:39:04.073
1589,2016-12-04 08:41:00.231
